"Gaia.DR3.ID";"RA (2016)";"DEC (2016)";"u_RA (2016)";"u_DEC (2016)";"Q (u_HIGH)";"U (u_HIGH)";"u_Q (u_HIGH)";"u_U (u_HIGH)";"P (u_HIGH)";"X (u_HIGH)";"u_P (u_HIGH)";"u_X (u_HIGH)";"Q (b_HIGH)";"U (b_HIGH)";"u_Q (b_HIGH)";"u_U (b_HIGH)";"P (b_HIGH)";"X (b_HIGH)";"u_P (b_HIGH)";"u_X (b_HIGH)";"Q (v_HIGH)";"U (v_HIGH)";"u_Q (v_HIGH)";"u_U (v_HIGH)";"P (v_HIGH)";"X (v_HIGH)";"u_P (v_HIGH)";"u_X (v_HIGH)";"Q (R_SPECIAL)";"U (R_SPECIAL)";"u_Q (R_SPECIAL)";"u_U (R_SPECIAL)";"P (R_SPECIAL)";"X (R_SPECIAL)";"u_P (R_SPECIAL)";"u_X (R_SPECIAL)";"Q (I_BESS)";"U (I_BESS)";"u_Q (I_BESS)";"u_U (I_BESS)";"P (I_BESS)";"X (I_BESS)";"u_P (I_BESS)";"u_X (I_BESS)"
"1";2745231671268176896;359.246603630893;5.56213499845336;1.74543282224072e-08;1.23844378524356e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.00343721933615574;-0.000662922200536811;0.0034494058083729;0.0031269653105723;0.00249893876747143;-84.5418185162146;0.00343836485686241;25.6897633921516;-0.00152425762585296;-0.000868631799453853;0.00259880216382243;0.00268317497357037;0.00104278934664016;-75.1611969474724;0.00261973699642856;43.4805679334575;-0.00187895684337346;-0.000277243394176745;0.002796503776209;0.00305178447557859;0.00111243952434327;-85.8032351888059;0.0028021856996785;45.9525719850456;NA;NA;NA;NA;NA;NA;NA;NA
"2";2745231701331788800;359.216172100326;5.5641441186646;3.0025839805603e-08;2.0443056192663e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.00091891657427805;-0.00319014956637646;0.00542346441860666;0.00524096852297165;0.00193669629697201;-53.0344731141274;0.00525517459755258;46.6816544823427;0.000172179958033665;-0.00277652679439618;0.0036955947653265;0.00384001754270908;0.0017199421168918;-43.2257386718302;0.00383947464715615;38.0634311337483;0.000908258754186295;-0.00216612211776776;0.00356054946888711;0.00375753664096268;0.00139337472980617;-33.6258057292501;0.00372874382952851;43.794387764509;NA;NA;NA;NA;NA;NA;NA;NA
"3";2745229918921487360;359.195440533221;5.47341023606552;5.89277719457944e-08;4.02590177125401e-08;NA;NA;NA;NA;NA;NA;NA;NA;0.00655457736947568;8.5641641405646e-05;0.00709320654061498;0.00697693602808642;0.00437803937228809;0.374289990186101;0.00709318685710582;30.491364612938;-0.000172179958033665;0.00451723825360583;0.0049278449253458;0.00511079095746756;0.00299231133139105;46.0914203537082;0.00511053029448839;31.2309534568377;0.00388961120709994;-0.0049196903630629;0.00503799277129352;0.00504953420088255;0.00467602832184929;-25.8346790749475;0.00504509795673106;23.0333754497048;0.000690260278360873;0.00125214411173235;0.00548000862880837;0.00556211001219794;0.000738527273626508;30.5668465790603;0.00554308378176625;110.184744009402
"4";2745231770051265024;359.185726758297;5.56235126279482;9.6008719669448e-08;6.4392201602459e-08;NA;NA;NA;NA;NA;NA;NA;NA;0.0110959620448039;0.00110576339717915;0.0160984266399554;0.0159555781284645;0.00673982684072132;2.8454985532543;0.0160970281278522;40.9951766276443;0.0028327407173638;-0.00273321227377402;0.00934571584981968;0.00985206155307205;0.00212438830290957;-21.9877829474746;0.00959317434174728;69.9486753930365;-0.000939306629654945;-0.00948590971997375;0.00798303769238382;0.00799418139871295;0.00699280191757043;-47.8275323553619;0.0079940732680198;23.9921361405371;NA;NA;NA;NA;NA;NA;NA;NA
"5";2745230125079917056;359.183568112856;5.48427264045777;3.62863805558946e-08;2.75563966068957e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.00349894263192677;-8.5641641405646e-05;0.00598440839740115;0.00568830707763079;0.00204311370378143;-89.2989417705294;0.00598423549400962;46.5610411005802;0.000557203948110812;0.00144300572694932;0.0040134817418328;0.0041650730418248;0.000827611270058953;34.443185744177;0.00414571590453756;74.7005730360384;-0.000448443844573185;0.00568630373573994;0.00385890385868352;0.00402446803860775;0.00454501260972164;47.25461660582;0.0040234656011094;19.3864275580971;-0.00017065301146166;-0.0012567922753141;0.00400216053933771;0.00413574450806598;0.000664931409534709;-48.866295847317;0.00413336451995254;90.45302655645
"6";2743728909454618624;359.174754614441;5.4709274299335;8.03888506359524e-08;5.39717367953724e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.00295895686597033;0.00949728681703481;0.00871784960503491;0.00881181293352976;0.00716374525540346;53.6524235782484;0.00880353951412358;25.1305267752696;-0.00145833020770929;-0.00165466874854189;0.00587734993194863;0.00601257307940382;0.00117551835333008;-65.6955520804528;0.00595383416130182;77.1120663454705;0.00272768956747556;-0.00106529950499927;0.00576904176250781;0.00610481499194409;0.0016224799944805;-10.666568591447;0.00581459241384946;59.2990733338064;0.00843416266846965;0.000561262166754506;0.00631630966979673;0.00642845539774519;0.00644236188839778;1.90360388101674;0.00631680847688334;21.7853574841244
"7";2745232319807077888;359.266834398077;5.55794105362051;7.82291839520136e-08;4.97985796795951e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.00203533757868582;-0.00880037886571329;0.0122461853856665;0.0124283177795516;0.0055480557575631;-51.5111560569722;0.0124191345885933;38.8693331496661;0.000182842839609585;0.0065307565594765;0.00746285117506141;0.00697287657507208;0.00425169177435112;44.1981490196313;0.00697327380919232;32.7221762195957;-0.00327715341622376;0.00575605705144337;0.00649077511923685;0.00656457699046055;0.00456090808492342;59.8272946717677;0.00654658738938545;28.1519281635557;NA;NA;NA;NA;NA;NA;NA;NA
"8";2745230503037046784;359.251154968186;5.51579448921807;1.58228849371274e-08;1.01625308808353e-08;NA;NA;NA;NA;NA;NA;NA;NA;0.00012951055334587;0.0010884200686764;0.00234016171795188;0.00197835351626616;0.000604208587218132;41.6071546115393;0.00198385888626292;61.0411040523019;-0.000429099338964815;0.00211888112210013;0.00228854765993907;0.00235004384305438;0.00144624989195199;50.7241346652981;0.00234765164831099;30.3587391262433;-0.00445862681801432;0.000277243394176745;0.00261921798853378;0.00290491206900944;0.0036119578424915;88.2209263819302;0.00262037813152692;18.6221594314901;0.00017065301146166;0.00109631884668791;0.00359326600620631;0.00370506723405125;0.000580349232557495;40.5761708397168;0.00370246135911334;92.8476184460975
"9";2745231602548674560;359.201675922351;5.55487439805534;2.63843850957023e-08;1.91446600688828e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.00198057805660626;0.00133999487474352;0.00316856394783812;0.00301147615866174;0.00149623529744416;72.9594964492771;0.00312008900826679;36.6790977998506;-0.00266853051317683;-0.00041128968005672;0.0028737243044717;0.00290879378317025;0.00179533937405753;-85.6190902223402;0.00287454289118844;30.8542239263998;-0.00255326107408254;0.000334142569829125;0.00310502767662975;0.00336475157506024;0.00160121860878834;86.2720670737895;0.00310958055179163;37.3869063682665;NA;NA;NA;NA;NA;NA;NA;NA
"10";2745231568188928000;359.198122960786;5.54367564871845;2.02477412919203e-08;1.34417238748736e-08;NA;NA;NA;NA;NA;NA;NA;NA;0.00045602187779523;-8.6509399836216e-05;0.00241564736531319;0.00207189465016209;0.000237735439826907;-5.37081245475971;0.00240453024705356;128.674113102005;-0.000245062793906135;0.000411289680056721;0.00240904590297727;0.00246556393680276;0.000243991111016961;60.3940860593657;0.00245088186222135;145.044219574505;-0.00639057575502775;0.00137404907509972;0.00278732451402912;0.00306434285047065;0.00583110037921515;83.9327373246608;0.00280014399306535;13.3786920134742;0.00341089079405208;0.000494620712327869;0.00386793312920544;0.00392226628179981;0.00224612813458489;4.12553538084501;0.00386905983976958;32.59266531109
