"Gaia.DR3.ID";"RA (2016)";"DEC (2016)";"u_RA (2016)";"u_DEC (2016)";"Q (u_HIGH)";"U (u_HIGH)";"u_Q (u_HIGH)";"u_U (u_HIGH)";"P (u_HIGH)";"X (u_HIGH)";"u_P (u_HIGH)";"u_X (u_HIGH)";"Q (b_HIGH)";"U (b_HIGH)";"u_Q (b_HIGH)";"u_U (b_HIGH)";"P (b_HIGH)";"X (b_HIGH)";"u_P (b_HIGH)";"u_X (b_HIGH)";"Q (v_HIGH)";"U (v_HIGH)";"u_Q (v_HIGH)";"u_U (v_HIGH)";"P (v_HIGH)";"X (v_HIGH)";"u_P (v_HIGH)";"u_X (v_HIGH)";"Q (R_SPECIAL)";"U (R_SPECIAL)";"u_Q (R_SPECIAL)";"u_U (R_SPECIAL)";"P (R_SPECIAL)";"X (R_SPECIAL)";"u_P (R_SPECIAL)";"u_X (R_SPECIAL)";"Q (I_BESS)";"U (I_BESS)";"u_Q (I_BESS)";"u_U (I_BESS)";"P (I_BESS)";"X (I_BESS)";"u_P (I_BESS)";"u_X (I_BESS)"
"1";2746622136864394240;358.407086912692;8.11905985725539;9.44581545061535e-08;7.90078938007355e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.000104017279068025;-0.00138799877128992;0.00772671541244781;0.00772514186707978;0.000707116167108095;-47.1428807623987;0.00772515065576397;159.031031069241;-0.00595151797220643;-0.00436479837968573;0.00878485901332016;0.00852572151007589;0.00476558795780702;-71.871979751058;0.00869510452276476;33.4483009634382;-0.00447845569302786;-6.56983963437989e-05;0.00875983518822583;0.00907226717401684;0.00249150543266259;-89.5797691106111;0.00875990360930692;58.0270239723371;NA;NA;NA;NA;NA;NA;NA;NA
"2";2746620590676064256;358.367469093235;8.09645829468721;4.54598623845312e-08;3.5116896033287e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.00176991687378938;0.00300620650444275;0.0168675366769936;0.0166966129395988;0.0017812358268511;60.2438152239539;0.0167407765927483;138.156427584529;-0.00395359201546684;-0.00421321485223827;0.0091050083234958;0.00891482546804234;0.00340848666895548;-66.5895900272301;0.00900437718403684;44.7066248959116;0.00647147167966102;-0.000392921566472579;0.00583802517585626;0.00588199814910357;0.00460697215520187;-1.73725125548418;0.00583818728962089;25.9898372028658;NA;NA;NA;NA;NA;NA;NA;NA
"3";2746623000152656384;358.363913711903;8.14865506252775;4.64877237876256e-08;3.84318580230077e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.00754214914618056;-0.00308936646513759;0.012118239423096;0.012252779301393;0.00485939394031003;-78.8626645394637;0.0121376614112126;43.0000090604639;-0.00498708837470311;7.0803370536901e-06;0.00792887112811886;0.00764395203737925;0.00295632168086057;89.95932765497;0.00792887056414312;43.9099680778134;0;0.00596194539891925;0.00552371294513714;0.00554420163942193;0.00420128719026334;45;0.00554420163942193;26.5421282670172;NA;NA;NA;NA;NA;NA;NA;NA
"4";2746621449669525504;358.35325467218;8.12233804250556;6.35437253448698e-08;5.54321747687128e-08;NA;NA;NA;NA;NA;NA;NA;NA;0.000104017279068025;0.00427902467812944;0.00670408693461494;0.00662843865872725;0.00252265345783706;44.3037458230626;0.00662848358843504;44.870026761282;-0.00512305753194696;0.00496558064528002;0.00703636750297598;0.0068052582713256;0.00493841095285456;67.9471380637966;0.00692538264943881;27.7787978096722;0.0019093956302291;-0.00409120262899577;0.00663527283584078;0.00660706772657404;0.00270846307223059;-32.4905887773052;0.00661212126886819;42.0707108128803;NA;NA;NA;NA;NA;NA;NA;NA
"5";2746618872689144832;358.433838843217;8.07969116667249;5.50319999456406e-08;4.37495774692959e-08;NA;NA;NA;NA;NA;NA;NA;NA;0.00345966388111856;0.00142373025945387;0.00773801454681632;0.00790083706692366;0.0020665288282107;11.1841394059923;0.007761806789727;60.3215875259109;0.00806508328287708;0;0.00624188841424128;0.00594489513891536;0.00622185749209517;0;0.00624188841424128;21.1167937862992;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"6";2746622278599603200;358.428224967171;8.13909155032769;1.72995600021548e-08;1.3670123492678e-08;NA;NA;NA;NA;NA;NA;NA;NA;0.00175692695750553;-0.00035614582239892;0.00349752398370251;0.00338976333974012;0.00101049512622646;-5.7295637999202;0.00349333375762107;54.2396415625589;-0.00146326103587918;0.00089719797327555;0.00424026106911306;0.00382984155793503;0.000934503617178504;74.2427356917319;0.00413217121531234;65.8643682793429;0.00014229471462114;0.00205405256262974;0.00344177940468837;0.00335480018783636;0.00119359618223281;43.0185799144981;0.00335522096991151;47.8820511517991;NA;NA;NA;NA;NA;NA;NA;NA
"7";2746617330797280256;358.422053822352;8.06379274682804;5.15697151422501e-08;4.10906804932488e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.00914752418667166;0.00035614582239892;0.0115098679435471;0.0118284657848194;0.00571095272100893;88.8851982781804;0.011510356814097;37.0144340675385;0.00181572165581598;-0.00414146323792967;0.00718387176521536;0.00713973902424102;0.00265588811955517;-33.1630729692811;0.00714687280770964;45.4663988382729;0.00254010917628487;0;0.00586863304093223;0.00590820014945268;0.0013805227858308;0;0.00586863304093223;66.6339337384915;NA;NA;NA;NA;NA;NA;NA;NA
"8";2746620251375024640;358.354932151706;8.06650373424787;7.35054568698009e-09;5.92254878332218e-09;NA;NA;NA;NA;NA;NA;NA;NA;0.000810815106477575;-0.00147903034316285;0.00338342026188275;0.00326798072013931;0.00094137522853497;-30.6340644431677;0.00329501621100345;57.018926345599;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9";2746621419606128640;358.347311066462;8.11536529879813;1.83235129548444e-08;1.4318341596259e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.00542870488339548;-0.00242297271042627;0.00391810458422274;0.00384184562048359;0.00481104667808414;-77.9737729846952;0.00390553991230635;18.5750787417829;NA;NA;NA;NA;NA;NA;NA;NA;0.00442780313671152;-0.0017972077252119;0.00324733296406061;0.00314686013646424;0.00383940655586649;-11.0459080641548;0.00323331115007679;18.9517501728778;NA;NA;NA;NA;NA;NA;NA;NA
"10";2746620045216557568;358.3286495761;8.06313092564865;2.83379521634844e-08;2.36324593424797e-08;NA;NA;NA;NA;NA;NA;NA;NA;0.00129367638936735;0.00566927161429404;0.00663957058205653;0.00671148095629381;0.0037840002192866;38.5728592075266;0.00670793996442972;32.7277956939346;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
