"Gaia.DR3.ID";"RA (2016)";"DEC (2016)";"u_RA (2016)";"u_DEC (2016)";"Q (u_HIGH)";"U (u_HIGH)";"u_Q (u_HIGH)";"u_U (u_HIGH)";"P (u_HIGH)";"X (u_HIGH)";"u_P (u_HIGH)";"u_X (u_HIGH)";"Q (b_HIGH)";"U (b_HIGH)";"u_Q (b_HIGH)";"u_U (b_HIGH)";"P (b_HIGH)";"X (b_HIGH)";"u_P (b_HIGH)";"u_X (b_HIGH)";"Q (v_HIGH)";"U (v_HIGH)";"u_Q (v_HIGH)";"u_U (v_HIGH)";"P (v_HIGH)";"X (v_HIGH)";"u_P (v_HIGH)";"u_X (v_HIGH)";"Q (R_SPECIAL)";"U (R_SPECIAL)";"u_Q (R_SPECIAL)";"u_U (R_SPECIAL)";"P (R_SPECIAL)";"X (R_SPECIAL)";"u_P (R_SPECIAL)";"u_X (R_SPECIAL)";"Q (I_BESS)";"U (I_BESS)";"u_Q (I_BESS)";"u_U (I_BESS)";"P (I_BESS)";"X (I_BESS)";"u_P (I_BESS)";"u_X (I_BESS)"
"1";5441509541521614848;156.444012689538;-39.810577266292;1.11749726865027e-08;1.42939823369185e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.00257469680581746;6.39708431972004e-06;0.00196835965852235;0.00168691773640771;0.00207587278993116;89.9288216815144;0.0019683580453375;18.7697976675736;NA;NA;NA;NA;NA;NA;NA;NA;-0.00193434730902212;0.00347398379439872;0.0022919350153838;0.00251296514264606;0.00332320993632209;59.5547387400071;0.00246244826678299;16.9034157133069;-0.00419579600636494;0.00513300196999601;0.00188932420835219;0.00362540862022041;0.00607271255634176;64.6315503112189;0.00305103261613492;11.7582925775732
"2";5441509743382634496;156.443144311335;-39.7882084627002;6.74079441361957e-08;8.31516749329037e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.000677312496146355;-0.00018790687117995;0.00235456253061155;0.00212330956523803;0.000369730339955014;-82.247192173797;0.00233879440846667;87.2471150088653;NA;NA;NA;NA;NA;NA;NA;NA;-0.00433816791356934;0.00122389581385703;0.00287951976107022;0.00306797635356454;0.00358984283874874;82.122516965265;0.00289383285246996;19.4130333515277;-0.00404922042156728;0.00249353489063884;0.00270062034871544;0.00451893917412048;0.00344826078121137;74.1874912133186;0.00330193269095217;24.7005627745523
"3";5441509541521616896;156.44283402788;-39.7993957424088;9.68556747668319e-09;1.23897557043367e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.00260971714267391;0.00026810983105165;0.00173675975787763;0.00141203348471044;0.00225374495941497;87.0671425355149;0.00173368255879808;15.4605265996867;NA;NA;NA;NA;NA;NA;NA;NA;-0.00307364016473409;0.00103715504618868;0.00453095136481583;0.00450854377375194;0.00197751748849009;80.6768916647984;0.00452866587560805;39.836498852097;-0.00307719217611237;0.00352217319929854;0.00291124358932927;0.00465057208467009;0.00348581092432779;65.571253855879;0.00399179279699101;23.056119112113
"4";5.440735240518e+18;156.442085081068;-39.8735614177026;2.75323602060477e-08;3.44210387104087e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.00179251626213386;-4.92003048127802e-05;0.00553006892929003;0.00523843651111762;0.000947129473269792;-89.213880988121;0.00552985517177105;83.6924715077929;-0.00423128556231922;0.00410472726785634;0.0045679875711339;0.00438241842612782;0.0044967836969791;67.9349021066753;0.00447897994066335;21.7386153658736;-0.00451708850980549;-0.00749695990129649;0.00449912168991888;0.00456838608977898;0.00761404918005617;-60.5349588250602;0.00455004106333542;14.7866232371802;0.00105144834235963;-0.00317287286905076;0.00390444159323661;0.00503199071278476;0.00213417691693833;-35.8327412620214;0.00493192421504994;34.5406270388086
"5";5441509537224189952;156.441213153969;-39.7975681792565;1.1070477258828e-08;1.42047554254532e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.000961703660572125;0.00217408667347775;0.00372228977806124;0.00357760759075561;0.00140355134218433;56.9310618405775;0.00360168263296775;44.5752767682244;NA;NA;NA;NA;NA;NA;NA;NA;-0.00100849587399413;0.00161983545211544;0.00245136706420208;0.00265926863644693;0.00118332516810966;60.9530221777073;0.00260286505977997;37.7019255858696;-0.00155050311722822;0.00403211912714099;0.0015959441147145;0.00347785999236505;0.00388591773886775;55.5168248118663;0.00329628094248533;12.8881653593346
"6";5441509846461867008;156.439661456588;-39.7747834193648;8.90672413839234e-09;1.12953947650062e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.00123689123227453;0.0002592647609575;0.00170864803419449;0.00137615964079337;0.000833417520200602;84.0808122785694;0.00169596899755201;31.5491002479429;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";5440735240517991424;156.435787761026;-39.8744998051668;4.94739992751016e-08;6.12509043680297e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.0100187405052907;0.00934762895288319;0.0207901242588587;0.0213051642683173;0.00811586483020895;68.4923511711926;0.0210313868692215;44.0455743127091;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8";5441509507159891968;156.433329309293;-39.8245552315205;1.21777546074655e-07;1.67651855283313e-07;NA;NA;NA;NA;NA;NA;NA;NA;0.00492556620773343;0.00231763050005439;0.0110478629824129;0.0108736352735627;0.00303438603721721;12.5992141942271;0.0110164857392661;57.391846101018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9";5441509709022874624;156.43249735081;-39.8014984473844;4.33155770103137e-08;5.60742616653442e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.000226977584207725;0.00397971420655292;0.00616009776883331;0.00597687932266921;0.00235781511860305;46.6321252622926;0.00597748244457869;44.2671840438257;NA;NA;NA;NA;NA;NA;NA;NA;-0.00413020457662935;-0.00534528592491159;0.0055761939369449;0.00552391703107833;0.00499096708361005;-63.8463026306757;0.00554351795232076;23.5657792090724;-0.00506211963535839;-0.00131037956108822;0.00546510171633814;0.00648738645555129;0.00331653360044623;-82.7434949097289;0.00553486076655353;35.2168370041693
"10";5441509919478742016;156.432040849198;-39.7729772749856;9.28122964170244e-09;1.18160765204165e-08;NA;NA;NA;NA;NA;NA;NA;NA;-0.00367028215582902;0.00049941097040774;0.00182801094687157;0.00152004221897561;0.00339055532800008;86.125708935982;0.00182287701147158;11.8037393321358;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
